Date,Close,High,Low,Open,Volume,Log_Return
2017-04-25,46.55444336,46.55444336,46.55444336,46.55444336,200,0.0180432846
2017-04-26,46.55444336,46.55444336,46.55444336,46.55444336,0,0
2017-04-27,46.55444336,46.55444336,46.55444336,46.55444336,0,0
2017-04-28,46.55444336,46.55444336,46.55444336,46.55444336,0,0
2017-05-01,46.55444336,46.55444336,46.55444336,46.55444336,0,0
2017-05-02,46.63108063,46.63108063,46.63108063,46.63108063,300,0.00164483242
2017-05-03,46.63108063,46.63108063,46.63108063,46.63108063,0,0
2017-05-04,46.63108063,46.63108063,46.63108063,46.63108063,0,0
2017-05-05,46.63108063,46.63108063,46.63108063,46.63108063,0,0
2017-05-08,46.82716751,46.82716751,46.82716751,46.82716751,1000,0.00419625181
2017-05-09,46.82716751,46.82716751,46.82716751,46.82716751,0,0
2017-05-10,46.82716751,46.82716751,46.82716751,46.82716751,0,0
2017-05-11,46.72911835,46.72911835,46.62216728,46.62216728,300,-0.00209604729
2017-05-12,46.72911835,46.72911835,46.72911835,46.72911835,0,0
2017-05-15,46.88597488,46.88597488,46.88597488,46.88597488,1000,0.00335109817
2017-05-16,46.88597488,46.88597488,46.88597488,46.88597488,0,0
2017-05-17,46.55978394,46.56869511,46.55978394,46.56869511,4400,-0.00698142489
2017-05-18,46.55978394,46.55978394,46.55978394,46.55978394,0,0
2017-05-19,46.55978394,46.55978394,46.55978394,46.55978394,0,0
2017-05-22,46.72020721,46.72020721,46.64890763,46.64890763,400,0.0034396109
2017-05-23,46.72020721,46.72020721,46.72020721,46.72020721,10100,0
2017-05-24,46.95193863,46.95193863,46.86013757,46.86013757,2100,0.00494772241
2017-05-25,46.95193863,46.95193863,46.95193863,46.95193863,0,0
2017-05-26,47.21931076,47.22822533,47.20326997,47.22822533,1600,0.00567843905
2017-05-30,47.21931076,47.21931076,47.21931076,47.21931076,0,0
2017-05-31,47.21931076,47.21931076,47.21931076,47.21931076,0,0
2017-06-01,47.21931076,47.21931076,47.21931076,47.21931076,0,0
2017-06-02,47.68278122,47.68278122,47.68278122,47.68278122,200,0.0097674168
2017-06-05,47.69169235,47.7095181,47.65158697,47.7095181,600,0.000186866202
2017-06-06,47.69169235,47.69169235,47.69169235,47.69169235,0,0
2017-06-07,47.69169235,47.69169235,47.69169235,47.69169235,0,0
2017-06-08,47.54641724,47.54641724,47.54641724,47.54641724,400,-0.00305077934
2017-06-09,47.54641724,47.54641724,47.54641724,47.54641724,0,0
2017-06-12,47.54641724,47.54641724,47.54641724,47.54641724,0,0
2017-06-13,47.71397781,47.73626085,47.70595742,47.73626085,1000,0.00351795203
2017-06-14,47.71397781,47.71397781,47.71397781,47.71397781,0,0
2017-06-15,47.50719833,47.50719833,47.49561143,47.49561143,200,-0.00434314747
2017-06-16,47.56690979,47.59365011,47.45817717,47.57582436,17700,0.00125610359
2017-06-19,47.56690979,47.56690979,47.56690979,47.56690979,17300,0
2017-06-20,47.85212326,47.85212326,47.85212326,47.85212326,300,0.00597814316
2017-06-21,47.85212326,47.85212326,47.85212326,47.85212326,0,0
2017-06-22,47.85212326,47.85212326,47.85212326,47.85212326,0,0
2017-06-23,47.76298904,47.76298904,47.65336225,47.65336225,400,-0.00186443837
2017-06-26,47.76298904,47.76298904,47.76298904,47.76298904,0,0
2017-06-27,47.47648239,47.76747176,47.47648239,47.76747176,600,-0.00601657092
2017-06-28,47.47648239,47.47648239,47.47648239,47.47648239,0,0
2017-06-29,47.47648239,47.47648239,47.47648239,47.47648239,0,0
2017-06-30,47.60629654,47.60629654,47.50780979,47.50780979,600,0.00273055184
2017-07-03,47.60629654,47.60629654,47.60629654,47.60629654,0,0
2017-07-05,47.60629654,47.60629654,47.60629654,47.60629654,0,0
2017-07-06,47.36455536,47.36455536,47.32874013,47.34127512,800,-0.00509086099
2017-07-07,47.36455536,47.36455536,47.36455536,47.36455536,0,0
2017-07-10,47.36455536,47.36455536,47.36455536,47.36455536,0,0
2017-07-11,47.54362488,47.54362488,47.54362488,47.54362488,400,0.0037735363
2017-07-12,47.54362488,47.54362488,47.54362488,47.54362488,0,0
2017-07-13,47.54362488,47.54362488,47.54362488,47.54362488,0,0
2017-07-14,47.54362488,47.54362488,47.54362488,47.54362488,0,0
2017-07-17,47.54362488,47.54362488,47.54362488,47.54362488,0,0
2017-07-18,48.18379974,48.18379974,48.08978735,48.15246228,1200,0.0133751516
2017-07-19,48.18379974,48.18379974,48.18379974,48.18379974,0,0
2017-07-20,48.18379974,48.18379974,48.18379974,48.18379974,0,0
2017-07-21,48.18379974,48.18379974,48.18379974,48.18379974,0,0
2017-07-24,48.18379974,48.18379974,48.18379974,48.18379974,0,0
2017-07-25,48.18379974,48.18379974,48.18379974,48.18379974,0,0
2017-07-26,48.54553986,48.54553986,48.53300487,48.53300487,600,0.00747946384
2017-07-27,48.56523132,48.56523132,48.56523132,48.56523132,100,0.000405546518
2017-07-28,48.56523132,48.56523132,48.56523132,48.56523132,0,0
2017-07-31,48.44884109,48.44884109,48.44884109,48.44884109,500,-0.00239945157
2017-08-01,48.44884109,48.44884109,48.44884109,48.44884109,100,0
2017-08-02,48.33155441,48.33155441,48.33155441,48.33155441,3000,-0.00242377062
2017-08-03,48.35840607,48.3852692,48.31363874,48.31363874,17700,0.000555417638
2017-08-04,48.35840607,48.35840607,48.35840607,48.35840607,0,0
2017-08-07,48.35840607,48.35840607,48.35840607,48.35840607,0,0
2017-08-08,48.62702179,48.62702179,48.62702179,48.62702179,1200,0.00553931483
2017-08-09,48.62702179,48.62702179,48.62702179,48.62702179,0,0
2017-08-10,48.62702179,48.62702179,48.62702179,48.62702179,0,0
2017-08-11,47.82118225,47.82118225,47.82118225,47.82118225,100,-0.0167106956
2017-08-14,48.34050369,48.36736341,48.08980049,48.33154818,1600,0.0108011103
2017-08-15,48.34050369,48.34050369,48.34050369,48.34050369,0,0
2017-08-16,48.34945297,48.34945297,48.34945297,48.34945297,300,0.000185112914
2017-08-17,48.34945297,48.34945297,48.34945297,48.34945297,0,0
2017-08-18,48.34945297,48.34945297,48.34945297,48.34945297,0,0
2017-08-21,48.34945297,48.34945297,48.34945297,48.34945297,5100,0
2017-08-22,48.34945297,48.34945297,48.34945297,48.34945297,0,0
2017-08-23,47.96444702,47.96444702,47.93758731,47.93758731,300,-0.00799485851
2017-08-24,47.99130249,47.99130249,47.92325493,47.92325493,179700,0.000559746958
2017-08-25,48.00920486,48.08083531,47.97339306,48.08083531,4200,0.000372964164
2017-08-28,47.90177155,47.90177155,47.90177155,47.90177155,200,-0.00224027255
2017-08-29,47.90177155,47.90177155,47.90177155,47.90177155,0,0
2017-08-30,48.26886749,48.26886749,48.23305227,48.23305227,1400,0.00763429949
2017-08-31,48.5106163,48.5106163,48.39421852,48.39421852,1000,0.00499587936
2017-09-01,48.61716461,48.65387471,48.61716461,48.65297984,700,0.00219398304
2017-09-05,48.61716461,48.61716461,48.61716461,48.61716461,0,0
2017-09-06,48.61716461,48.61716461,48.61716461,48.61716461,0,0
2017-09-07,48.37005234,48.37005234,48.37005234,48.37005234,100,-0.005095781
2017-09-08,48.36735916,48.36735916,48.36735916,48.36735916,200,-5.57E-05
2017-09-11,48.83295441,48.85086202,48.7165566,48.7165566,2200,0.00958019145
2017-09-12,49.0120163,49.0120163,49.0120163,49.0120163,200,0.00366011842
2017-09-13,49.02992249,49.02992249,49.02992249,49.02992249,100,0.000365276113
2017-09-14,48.91352844,48.94934025,48.90457293,48.94934025,9200,-0.00237676122
2017-09-15,49.04335785,49.04335785,49.04335785,49.04335785,100,0.00265074744
2017-09-18,49.04335785,49.04335785,49.04335785,49.04335785,0,0
2017-09-19,49.04335785,49.04335785,49.04335785,49.04335785,0,0
2017-09-20,49.10155106,49.18661136,49.10155106,49.18661136,1700,0.00118586311
2017-09-21,49.10155106,49.10155106,49.10155106,49.10155106,0,0
2017-09-22,49.10155106,49.10155106,49.10155106,49.10155106,0,0
2017-09-25,49.09260178,49.09260178,49.09260178,49.09260178,200,-0.000182277245
2017-09-26,49.03690338,49.03690338,49.02522385,49.03420969,600,-0.00113520191
2017-09-27,49.16896057,49.1779464,48.96233096,48.9794013,1000,0.00268939683
2017-09-28,49.21387482,49.21387482,49.13751238,49.13751238,600,0.000913050504
2017-09-29,49.21387482,49.21387482,49.21387482,49.21387482,0,0
2017-10-02,49.21387482,49.21387482,49.21387482,49.21387482,0,0
2017-10-03,49.65408707,49.65408707,49.65408707,49.65408707,100,0.00890511244
2017-10-04,49.66847229,49.77987333,49.66847229,49.69901796,1900,0.00028966679
2017-10-05,50.01345062,50.01345062,49.82928216,49.82928216,7200,0.00692161025
2017-10-06,49.96853256,49.99458531,49.95955016,49.95955016,600,-0.000898523152
2017-10-09,49.86970901,50.05837383,49.86970901,50.05837383,1100,-0.00197967388
2017-10-10,49.86970901,49.86970901,49.86970901,49.86970901,0,0
2017-10-11,50.04938889,50.04938889,50.04938889,50.04938889,200,0.00359651094
2017-10-12,50.05837631,50.13024585,50.05837631,50.1032952,1400,0.000179555038
2017-10-13,50.19312668,50.22008075,50.18414427,50.22008075,1000,0.00268824792
2017-10-16,50.1841507,50.21199924,50.1841507,50.21199924,1600,-0.000178844912
2017-10-17,50.22097015,50.32787825,50.20210402,50.32787825,1000,0.000733417964
2017-10-18,50.37010956,50.37010956,50.33686677,50.33776467,400,0.0029652632
2017-10-19,50.37370682,50.38179475,50.25961209,50.29195355,800,7.14E-05
2017-10-20,50.37370682,50.37370682,50.37370682,50.37370682,0,0
2017-10-23,50.42042923,50.70521713,50.42042923,50.70521713,800,0.000927085985
2017-10-24,50.54260254,50.65130988,50.54260254,50.65130988,1300,0.00242016047
2017-10-25,50.1841507,50.39437535,50.1841507,50.39437535,3600,-0.00711734162
2017-10-26,50.46265411,50.46265411,50.41773522,50.41773522,31100,0.00553428654
2017-10-27,50.82200623,50.86692511,50.78606974,50.79415768,23600,0.007095914
2017-10-30,50.60639954,50.81302919,50.60190662,50.81302919,6000,-0.00425141286
2017-10-31,50.60639954,50.60639954,50.60639954,50.60639954,0,0
2017-11-01,50.79504776,50.813016,50.79504776,50.813016,800,0.00372082345
2017-11-02,50.83996964,50.83996964,50.62435419,50.62435419,24500,0.000883984262
2017-11-03,50.97473526,50.97473526,50.78607044,50.93879878,4500,0.00264727387
2017-11-06,51.00976563,51.0466,50.97473047,50.97473047,3200,0.000686974316
2017-11-07,50.95677948,51.03044483,50.87861778,51.03044483,9900,-0.00103928499
2017-11-08,51.09151459,51.09151459,50.99359232,51.01964506,13900,0.00264061613
2017-11-09,50.84895706,50.84895706,50.66928151,50.66928151,4100,-0.00475881619
2017-11-10,50.83996964,50.83996964,50.72317779,50.72317779,2900,-0.000176763136
2017-11-13,50.79504776,50.85793488,50.77168871,50.813016,5300,-0.000883984262
2017-11-14,50.72228622,50.75822271,50.59651196,50.59651196,2900,-0.00143348028
2017-11-15,50.54260254,50.6144755,50.53811305,50.53811305,1000,-0.00354878924
2017-11-16,50.91183472,50.94687329,50.87140875,50.93878879,1900,0.00727881043
2017-11-17,50.76810455,50.8354846,50.70701664,50.80404104,3100,-0.00282711143
2017-11-20,50.80402756,50.90285115,50.76809108,50.90285115,8600,0.000707339797
2017-11-21,51.11846924,51.12745164,50.98370916,51.01964564,5400,0.00617023108
2017-11-22,51.1175766,51.11847792,51.06008028,51.11847792,1900,-1.75E-05
2017-11-24,51.20830917,51.20830917,51.10140106,51.11397849,3400,0.0017734046
2017-11-27,51.22268677,51.22538389,51.22268677,51.22538389,700,0.00028072741
2017-11-28,51.63954926,51.63954926,51.63954926,51.63954926,400,0.00810530251
2017-11-29,51.66648102,51.78327284,51.61257973,51.78327284,5700,0.0005213977
2017-11-30,52.11479187,52.23248162,51.97644018,51.97644018,700,0.00863958647
2017-12-01,51.90906525,52.10671249,51.63954845,52.10671249,1800,-0.00395537903
2017-12-04,52.05279922,52.34028421,52.02584858,52.34028421,1300,0.00276513067
2017-12-05,51.83179474,52.06178341,51.83179474,52.06178341,4300,-0.00425481414
2017-12-06,51.83179474,51.83179474,51.83179474,51.83179474,0,0
2017-12-07,51.7832756,51.86413096,51.5676636,51.63953313,3400,-0.000936526664
2017-12-08,52.00788116,52.00788116,52.00788116,52.00788116,600,0.0043280356
2017-12-11,52.1965332,52.20551904,52.05907944,52.05907944,9000,0.003620811
2017-12-12,52.28637314,52.28637314,52.26032039,52.27738731,2900,0.00171970632
2017-12-13,52.41215515,52.43012339,52.36723627,52.41215515,2000,0.00240274769
2017-12-14,52.14264297,52.31333612,52.14264297,52.31333612,1200,-0.00515543578
2017-12-15,52.60081863,52.60980447,52.60081863,52.60980447,4600,0.00874858582
2017-12-18,52.79398346,52.88831417,52.79398346,52.88831417,2000,0.00366555158
2017-12-19,52.63591003,52.72622767,52.62687999,52.72622767,1600,-0.00299864751
2017-12-20,52.65307999,52.9249287,52.58173197,52.9249287,1900,0.00032614906
2017-12-21,52.7984848,52.82106507,52.73526417,52.73526417,1600,0.00275775723
2017-12-22,52.68109131,52.82559613,52.68109131,52.82559613,500,-0.00222590091
2017-12-26,52.63500214,52.63500214,52.60881123,52.61784127,4600,-0.000875254176
2017-12-27,52.63591003,52.63591003,52.63591003,52.63591003,400,1.72E-05
2017-12-28,52.70818329,52.70818329,52.70818329,52.70818329,800,0.00137213703
2017-12-29,52.68109131,52.71721493,52.6801852,52.71721493,4100,-0.000514131645
2018-01-02,52.7984848,52.81654833,52.69010708,52.69010708,1100,0.00222590091
2018-01-03,53.25007248,53.25007248,53.10105092,53.10105092,1800,0.00851667233
2018-01-04,53.53004456,53.53004456,53.48037071,53.50746428,1000,0.00524391105
2018-01-05,53.77390289,53.77390289,53.62668666,53.7648694,7300,0.00454519639
2018-01-08,53.93917465,53.97259029,53.81544137,53.91840314,9000,0.00306874323
2018-01-09,54.1983757,54.1983757,53.89130261,53.89130261,1500,0.00479392302
2018-01-10,53.79196167,53.82808528,53.79196167,53.82808528,600,-0.00752689473
2018-01-11,54.10083008,54.10083008,54.10083008,54.10083008,400,0.00572548447
2018-01-12,54.67705917,54.67705917,54.54158441,54.54158441,600,0.0105946988
2018-01-16,54.61925507,54.77640399,54.61925507,54.77640399,500,-0.00105775045
2018-01-17,55.12411118,55.12411118,55.00941139,55.00941139,10400,0.00920073237
2018-01-18,55.10153198,55.10153198,54.90284006,54.90284006,1500,-0.000409690391
2018-01-19,55.10333633,55.1195911,55.10333633,55.11056106,900,3.27E-05
2018-01-22,55.58021164,55.58021164,55.39054974,55.42667335,2300,0.00861696728
2018-01-23,55.78792191,55.88726957,55.76805306,55.87823609,7400,0.00373016051
2018-01-24,55.81503296,55.86922355,55.68859169,55.77077851,1400,0.000485848319
2018-01-25,55.81503296,56.1221061,55.81503296,56.1221061,700,0
2018-01-26,56.48336029,56.51045386,56.25757136,56.25757136,3100,0.0119028457
2018-01-29,56.36595154,56.36595154,56.31356972,56.32982448,1300,-0.00208080657
2018-01-30,55.60729218,55.90533519,55.60729218,55.90533519,8600,-0.0135509332
2018-01-31,55.67955399,55.67955399,55.65155431,55.67955399,1500,0.00129865879
2018-02-01,55.59827423,55.73826228,55.47634626,55.47634626,1800,-0.00146084391
2018-02-02,54.39256287,55.05638301,54.39256287,55.05638301,600,-0.0219247293
2018-02-05,52.3830452,54.31579838,52.3830452,54.09904288,1700,-0.0376444585
2018-02-06,52.15454865,52.61786465,52.15454865,52.61786465,489500,-0.00437157403
2018-02-07,53.34851074,53.34851074,53.04234029,53.04234029,400,0.0226346625
2018-02-08,51.87726212,52.98814321,51.87726212,52.98814321,1500,-0.0279654779
2018-02-09,51.18183517,51.51148854,50.17030169,51.51148854,3400,-0.0134958973
2018-02-12,52.60882568,52.60882568,51.93145883,52.10305719,4700,0.027499207
2018-02-13,52.46882629,52.49140312,51.99466822,51.99466822,1400,-0.00266468597
2018-02-14,53.23200226,53.23200226,52.18434166,52.18434166,24500,0.0144405533
2018-02-15,53.67365265,53.67365265,53.50114816,53.50114816,600,0.00826247973
2018-02-16,53.86872101,54.18934086,53.5571312,53.5571312,2000,0.0036277528
2018-02-20,53.82808685,54.1080664,53.6880988,53.71880646,6200,-0.000754602815
2018-02-21,54.17127991,54.17127991,53.85517678,53.85517678,2900,0.00635548559
2018-02-22,53.47585297,55.10153268,53.47585297,55.10153268,4700,-0.0129206714
2018-02-23,53.75853729,53.77389284,53.74679583,53.74679583,1400,0.00527228215
2018-02-26,54.56867599,54.57770948,54.30676341,54.30676341,7900,0.0149575307
2018-02-27,54.27064133,54.96607182,54.27064133,54.85859673,2100,-0.00547661305
2018-02-28,53.71068954,54.46030725,53.71068954,54.46030725,5400,-0.0103713632
2018-03-01,52.89783859,53.71971029,52.60702367,53.71971029,5500,-0.0152495625
2018-03-02,52.94298935,52.94298935,52.42819085,52.42819085,19400,0.000853182282
2018-03-05,53.80098724,53.80098724,53.10555691,53.10555691,1000,0.0160761553
2018-03-06,53.87323761,53.95452176,53.63389846,53.80550024,2600,0.00134201806
2018-03-07,53.92744446,53.92744446,53.41716255,53.71068895,8700,0.00100568664
2018-03-08,54.09903717,54.21644495,53.98162594,54.21644495,3200,0.00317686653
2018-03-09,55.06089783,55.06089783,54.4512683,54.49190866,8200,0.0176234174
2018-03-12,55.11959457,55.11959457,55.06089069,55.07895422,9400,0.00106546542
2018-03-13,54.69330978,55.27313773,54.69330978,55.27313773,7800,-0.00776387682
2018-03-14,54.41513443,54.87574235,54.36094384,54.87574235,22400,-0.00509907292
2018-03-15,54.43320084,54.59576916,54.30404815,54.44223088,3900,0.000331955585
2018-03-16,54.61383438,54.61383438,54.48648701,54.52261407,3600,0.00331295041
2018-03-19,53.68358612,54.37901659,53.62036548,54.37901659,11900,-0.0171799316
2018-03-20,53.82808685,53.85518387,53.76396356,53.79105713,2600,0.00268809545
2018-03-21,53.92744446,54.03582566,53.92744446,54.03582566,5400,0.00184413054
2018-03-22,53.23985672,53.28515113,53.23985672,53.28515113,4100,-0.0128322196
2018-03-23,51.34923172,52.68724979,51.30212651,52.68724979,27200,-0.0361573277
2018-03-26,52.6147728,52.66912469,51.90816712,51.95346151,3100,0.0243469573
2018-03-27,51.74511337,52.9227851,51.74511337,52.9227851,6700,-0.0166669319
2018-03-28,51.67264938,51.86288797,51.38457184,51.39997062,2600,-0.00140138404
2018-03-29,52.35297394,52.43359984,51.6998181,51.90817511,7900,0.0130801284
2018-04-02,51.10192871,51.23781539,50.757685,51.18346002,5700,-0.0241865041
2018-04-03,51.64002991,51.64002991,51.05662821,51.31027962,3200,0.0104749048
2018-04-04,52.38831329,52.38831329,51.41808959,51.41808959,1300,0.0143863926
2018-04-05,52.61659241,52.61659241,52.61659241,52.61659241,200,0.0043479773
2018-04-06,51.36463547,52.59666253,51.33745606,52.59666253,8500,-0.0240816053
2018-04-09,51.69075394,52.45171153,51.69075394,51.90816842,5100,0.0063290151
2018-04-10,52.64195251,52.73254131,52.30676983,52.43359552,3700,0.0182344533
2018-04-11,52.3973732,52.60573025,52.32489938,52.32489938,10700,-0.00465691788
2018-04-12,52.91373444,52.94997134,52.79596621,52.79596621,2800,0.00980647505
2018-04-13,52.80502701,53.22174109,52.61478842,53.22174109,3100,-0.00205654067
2018-04-16,53.14926529,53.29330406,53.09491338,53.19456315,3200,0.00649788668
2018-04-17,53.71997833,53.71997833,53.56869289,53.56869289,14300,0.010680687
2018-04-18,53.85586166,53.88303761,53.85586166,53.88303761,600,0.00252628106
2018-04-19,53.40290833,53.62938376,53.30325858,53.62938376,2300,-0.00844604187
2018-04-20,52.92821884,53.43915018,52.92731344,53.43915018,2600,-0.00892857341
2018-04-23,52.95902252,53.14020359,52.95902252,53.14020359,3500,0.000581820451
2018-04-24,52.11653137,53.39385282,52.09841292,53.39385282,18500,-0.0160362553
2018-04-25,52.35026169,52.35026169,52.1165395,52.1165395,500,0.00447473689
2018-04-26,53.05867386,53.09491076,52.71443017,52.71443017,20700,0.013441419
2018-04-27,52.90829849,53.17644678,52.90829849,53.17644678,2000,-0.00283815728
2018-04-30,52.90829849,52.90829849,52.90829849,52.90829849,0,0
2018-05-01,52.90829849,52.90829849,52.90829849,52.90829849,0,0
2018-05-02,52.59667206,52.62384801,52.57673934,52.62384801,3900,-0.00590734899
2018-05-03,52.15275955,52.30676463,51.59200688,52.1346411,42000,-0.00847575317
2018-05-04,52.90467834,52.90467834,52.57855307,52.58761057,3000,0.0143146768
2018-05-07,53.14653397,53.16736863,53.02151909,53.07587444,17400,0.00456111789
2018-05-08,52.96807098,52.98618943,52.80500841,52.96716558,32500,-0.00336359261
2018-05-09,53.4753952,53.56598748,53.10850599,53.27609911,80200,0.00953234761
2018-05-10,54.01802444,54.0823427,53.77433593,53.77433593,4900,0.0100961315
2018-05-11,54.09141159,54.20012233,54.01441074,54.136706,14400,0.00135764573
2018-05-14,54.09050751,54.35865583,54.09050751,54.35865583,4200,-1.67E-05
